emb|LR757995.1|	0	LR757995	99.993	29871	2	0	17	29887	2	29872	0.0	57421
gb|MT093571.1|	0	MT093571	99.977	29886	7	0	1	29886	1	29886	0.0	57421
gb|MT126808.1|	0	MT126808	99.987	29876	4	0	1	29876	1	29876	0.0	57419
gb|MT066175.1|	0	MT066175	99.993	29870	2	0	1	29870	1	29870	0.0	57419
gb|MT066176.1|	0	MT066176	99.993	29870	2	0	1	29870	1	29870	0.0	57419
dbj|LC528232.1|	0	LC528232	99.997	29866	1	0	18	29883	21	29886	0.0	57417
gb|MT192759.1|	0	MT192759	100.000	29862	0	0	28	29889	1	29862	0.0	57415
dbj|LC528233.1|	0	LC528233	99.993	29868	2	0	8	29875	16	29883	0.0	57415
gb|MN994467.1|	0	MN994467	99.977	29882	7	0	1	29882	1	29882	0.0	57414
gb|MT044257.1|	0	MT044257	99.977	29882	7	0	1	29882	1	29882	0.0	57414
gb|MT106054.1|	0	MT106054	99.977	29882	7	0	1	29882	1	29882	0.0	57414
gb|MT192773.1|	0	MT192773	99.997	29863	1	0	29	29891	28	29890	0.0	57412
gb|MT152824.1|	0	MT152824	99.980	29878	6	0	3	29880	1	29878	0.0	57412
emb|LR757998.1|	0	LR757998	99.993	29866	2	0	26	29891	1	29866	0.0	57412
gb|MT123292.2|	0	MT123292	99.987	29871	4	0	2	29872	2	29872	0.0	57410
gb|MT066156.1|	0	MT066156	99.990	29867	3	0	1	29867	1	29867	0.0	57410
gb|MT093631.2|	0	MT093631	99.997	29860	1	0	14	29873	1	29860	0.0	57406
gb|MT123293.2|	0	MT123293	99.983	29871	5	0	7	29877	1	29871	0.0	57404
gb|MN996530.1|	0	MN996530	100.000	29854	0	0	15	29868	1	29854	0.0	57400
gb|MN996531.1|	0	MN996531	99.993	29857	2	0	14	29870	1	29857	0.0	57394
gb|MN996529.1|	0	MN996529	99.993	29852	2	0	13	29864	1	29852	0.0	57385
gb|MT188340.1|	0	MT188340	99.993	29845	2	0	55	29899	1	29845	0.0	57371
gb|MT050493.1|	0	MT050493	99.980	29851	6	0	21	29871	1	29851	0.0	57360
gb|MT039873.1|	0	MT039873	100.000	29833	0	0	4	29836	1	29833	0.0	57360
gb|MN938384.1|	0	MN938384	99.990	29838	3	0	33	29870	1	29838	0.0	57352
gb|MN996527.1|	0	MN996527	99.993	29825	2	0	34	29858	1	29825	0.0	57333
gb|MT226610.1|	0	MT226610	99.906	29899	28	0	1	29899	1	29899	0.0	57325
gb|MT192765.1|	0	MT192765	99.983	29829	5	0	8	29836	1	29829	0.0	57323
gb|MT072688.1|	0	MT072688	99.997	29811	1	0	16	29826	1	29811	0.0	57312
gb|MT020781.2|	0	MT020781	99.997	29805	1	0	2	29806	2	29806	0.0	57300
gb|MT188339.1|	0	MT188339	99.970	29782	9	0	55	29836	1	29782	0.0	57210
gb|MT007544.1|	0	MT007544	99.990	29749	3	0	1	29749	1	29749	0.0	57181
gb|MT007544.1|	0	MT007544	99.329	149	1	0	29755	29903	29745	29893	3.13e-73	281
gb|MT163720.1|	0	MT163720	99.973	29732	8	0	172	29903	1	29732	0.0	57119
gb|MT159716.1|	0	MT159716	99.997	29360	1	0	523	29882	508	29867	0.0	56445
gb|MT159716.1|	0	MT159716	100.000	509	0	0	1	509	1	509	0.0	979
gb|MT044258.1|	0	MT044258	100.000	29188	0	0	695	29882	671	29858	0.0	56120
gb|MT044258.1|	0	MT044258	100.000	509	0	0	1	509	1	509	0.0	979
gb|MT044258.1|	0	MT044258	100.000	163	0	0	523	685	508	670	4.53e-83	314
gb|MT163721.1|	0	MT163721	99.956	25193	11	0	579	25771	1	25193	0.0	48385
gb|MT163721.1|	0	MT163721	99.854	4103	6	0	25801	29903	25223	29325	0.0	7854
gb|MT198653.1|	0	MT198653	99.973	22270	6	0	55	22324	1	22270	0.0	42790
gb|MT198653.1|	0	MT198653	99.972	7123	2	0	22543	29665	22489	29611	0.0	13686
gb|MT012098.1|	0	MT012098	99.982	21980	4	0	14	21993	1	21980	0.0	42238
gb|MT012098.1|	0	MT012098	99.987	7877	1	0	21994	29870	21978	29854	0.0	15139
gb|MT188341.1|	0	MT188341	99.972	21331	6	0	55	21385	1	21331	0.0	40978
gb|MT188341.1|	0	MT188341	99.976	8450	2	0	21387	29836	21336	29785	0.0	16235
gb|MT039887.1|	0	MT039887	99.995	20298	1	0	1	20298	1	20298	0.0	39021
gb|MT039887.1|	0	MT039887	100.000	9582	0	0	20301	29882	20298	29879	0.0	18423
gb|MT198652.1|	0	MT198652	99.862	18847	26	0	3167	22013	3113	21959	0.0	36131
gb|MT198652.1|	0	MT198652	99.780	6814	15	0	22543	29356	22489	29302	0.0	13036
gb|MT198652.1|	0	MT198652	100.000	2828	0	0	55	2882	1	2828	0.0	5438
gb|MG772933.1|	0	MG772933	88.870	17610	1960	0	3953	21562	3940	21549	0.0	22553
gb|MG772933.1|	0	MG772933	91.062	5650	505	0	24208	29857	24113	29762	0.0	7951
gb|MG772933.1|	0	MG772933	92.543	2910	217	0	136	3045	135	3044	0.0	4344
gb|MG772933.1|	0	MG772933	88.648	599	68	0	3353	3951	3337	3935	0.0	760
gb|MG772933.1|	0	MG772933	79.202	476	99	0	23105	23580	23022	23497	2.48e-92	344
gb|MG772933.1|	0	MG772933	94.615	130	7	0	6	135	6	135	8.13e-52	210
gb|MG772933.1|	0	MG772933	89.565	115	12	0	3049	3163	3045	3159	1.88e-34	152
gb|MG772934.1|	0	MG772934	88.666	17610	1996	0	3953	21562	3874	21483	0.0	22346
gb|MG772934.1|	0	MG772934	90.941	5376	487	0	24208	29583	24044	29419	0.0	7528
gb|MG772934.1|	0	MG772934	93.196	2910	198	0	136	3045	135	3044	0.0	4453
gb|MG772934.1|	0	MG772934	97.101	276	8	0	29582	29857	29417	29692	1.39e-134	485
gb|MG772934.1|	0	MG772934	77.941	476	105	0	23105	23580	22953	23428	6.50e-82	310
gb|MG772934.1|	0	MG772934	90.244	164	16	0	3353	3516	3271	3434	7.22e-56	223
gb|MG772934.1|	0	MG772934	94.615	130	7	0	6	135	6	135	8.13e-52	210
gb|MG772934.1|	0	MG772934	90.435	115	11	0	3049	3163	3045	3159	3.45e-36	158
gb|MT198651.1|	0	MT198651	99.991	10740	1	0	11585	22324	11531	22270	0.0	20644
gb|MT198651.1|	0	MT198651	99.914	5786	5	0	5587	11372	5533	11318	0.0	11102
gb|MT198651.1|	0	MT198651	99.828	5242	9	0	55	5296	1	5242	0.0	10044
gb|MT198651.1|	0	MT198651	99.908	4364	4	0	25302	29665	25248	29611	0.0	8368
gb|MT198651.1|	0	MT198651	99.919	1240	1	0	23813	25052	23759	24998	0.0	2379
gb|MT198651.1|	0	MT198651	100.000	356	0	0	23145	23500	23091	23446	0.0	685
gb|MT198651.1|	0	MT198651	100.000	335	0	0	22543	22877	22489	22823	0.0	644
gb|KF294455.1|	0	KF294455	84.437	12883	2005	0	8673	21555	8597	21479	0.0	13205
gb|KF294455.1|	0	KF294455	78.425	1460	315	0	7115	8574	7039	8498	0.0	990
gb|KF294455.1|	0	KF294455	75.995	1708	410	0	4963	6670	4887	6594	0.0	919
gb|KF294455.1|	0	KF294455	88.235	340	40	0	144	483	143	482	4.62e-116	423
gb|KF294455.1|	0	KF294455	91.753	97	8	0	43	139	40	136	5.58e-31	141
gb|KU973692.1|	0	KU973692	84.251	12890	2030	0	8673	21562	8603	21492	0.0	13074
gb|KU973692.1|	0	KU973692	82.228	1795	319	0	23631	25425	23449	25243	0.0	1611
gb|KU973692.1|	0	KU973692	88.661	1217	138	0	28292	29508	28113	29329	0.0	1544
gb|KU973692.1|	0	KU973692	85.963	748	105	0	26544	27291	26359	27106	0.0	833
gb|KU973692.1|	0	KU973692	96.866	351	11	0	29543	29893	29372	29722	8.78e-173	612
gb|KU973692.1|	0	KU973692	77.925	906	200	0	523	1428	522	1427	7.75e-166	589
gb|KU973692.1|	0	KU973692	75.849	1031	249	0	5640	6670	5570	6600	4.19e-153	546
gb|KU973692.1|	0	KU973692	93.009	329	23	0	26120	26448	25935	26263	3.26e-139	500
gb|KU973692.1|	0	KU973692	89.706	340	35	0	144	483	143	482	9.62e-125	452
gb|KU973692.1|	0	KU973692	76.994	652	150	0	4963	5614	4893	5544	1.21e-105	389
gb|KU973692.1|	0	KU973692	85.467	289	42	0	27386	27674	27208	27496	4.53e-83	314
gb|KU973692.1|	0	KU973692	85.870	184	26	0	27673	27856	27498	27681	4.43e-50	204
gb|KU973692.1|	0	KU973692	81.818	209	38	0	25484	25692	25302	25510	1.03e-43	183
gb|KU973692.1|	0	KU973692	92.784	97	7	0	43	139	40	136	1.02e-32	146
gb|KU973692.1|	0	KU973692	100.000	39	0	0	28256	28294	28074	28112	2.66e-11	75.7
gb|KU973692.1|	0	KU973692	97.436	39	1	0	26450	26488	26268	26306	1.45e-09	69.9
gb|KJ473814.1|	0	KJ473814	84.220	12890	2034	0	8673	21562	8534	21423	0.0	13051
gb|KJ473814.1|	0	KJ473814	89.292	1214	130	0	28221	29434	27996	29209	0.0	1584
gb|KJ473814.1|	0	KJ473814	81.959	1746	315	0	23648	25393	23412	25157	0.0	1540
gb|KJ473814.1|	0	KJ473814	76.171	1708	407	0	4963	6670	4824	6531	0.0	937
gb|KJ473814.1|	0	KJ473814	85.337	757	111	0	26534	27290	26296	27052	0.0	815
gb|KJ473814.1|	0	KJ473814	96.232	345	13	0	29534	29878	29314	29658	7.75e-166	589
gb|KJ473814.1|	0	KJ473814	93.333	330	22	0	26119	26448	25881	26210	1.58e-141	508
gb|KJ473814.1|	0	KJ473814	90.831	349	32	0	144	492	83	431	3.67e-135	487
gb|KJ473814.1|	0	KJ473814	84.775	289	44	0	27386	27674	27155	27443	1.34e-79	302
gb|KJ473814.1|	0	KJ473814	87.435	191	24	0	27673	27863	27445	27635	1.33e-57	229
gb|KJ473814.1|	0	KJ473814	80.932	236	45	0	25457	25692	25222	25457	3.47e-47	194
gb|KJ473814.1|	0	KJ473814	92.208	77	6	0	63	139	1	77	7.07e-23	114
gb|KJ473814.1|	0	KJ473814	97.436	39	1	0	26450	26488	26215	26253	1.45e-09	69.9
gb|DQ648857.1|	0	DQ648857	84.213	12890	2035	0	8673	21562	8620	21509	0.0	13046
gb|DQ648857.1|	0	DQ648857	82.076	1763	316	0	23631	25393	23481	25243	0.0	1567
gb|DQ648857.1|	0	DQ648857	88.296	1256	147	0	28179	29434	28040	29295	0.0	1567
gb|DQ648857.1|	0	DQ648857	85.073	757	113	0	26534	27290	26382	27138	0.0	804
gb|DQ648857.1|	0	DQ648857	76.364	1155	273	0	4894	6048	4841	5995	0.0	646
gb|DQ648857.1|	0	DQ648857	95.906	342	14	0	29534	29875	29400	29741	2.30e-162	577
gb|DQ648857.1|	0	DQ648857	92.121	330	26	0	26119	26448	25967	26296	1.39e-134	485
gb|DQ648857.1|	0	DQ648857	89.112	349	38	0	144	492	142	490	9.62e-125	452
gb|DQ648857.1|	0	DQ648857	76.214	597	142	0	6074	6670	6021	6617	1.06e-87	329
gb|DQ648857.1|	0	DQ648857	84.429	289	45	0	27386	27674	27241	27529	7.32e-78	296
gb|DQ648857.1|	0	DQ648857	86.387	191	26	0	27673	27863	27531	27721	3.94e-54	217
gb|DQ648857.1|	0	DQ648857	80.508	236	46	0	25457	25692	25308	25543	1.89e-45	189
gb|DQ648857.1|	0	DQ648857	93.814	97	6	0	43	139	40	136	1.88e-34	152
gb|DQ648857.1|	0	DQ648857	97.436	39	1	0	26450	26488	26301	26339	1.45e-09	69.9
gb|KJ473811.1|	0	KJ473811	83.980	12890	2065	0	8673	21562	8354	21243	0.0	12873
gb|KJ473811.1|	0	KJ473811	86.684	1164	155	0	28270	29433	27499	28662	0.0	1344
gb|KJ473811.1|	0	KJ473811	83.725	1020	166	0	24208	25227	23777	24796	0.0	1004
gb|KJ473811.1|	0	KJ473811	83.752	757	123	0	26535	27291	26101	26857	0.0	746
gb|KJ473811.1|	0	KJ473811	79.072	884	185	0	545	1428	310	1193	3.78e-179	633
gb|KJ473811.1|	0	KJ473811	75.560	1117	273	0	5554	6670	5235	6351	3.31e-161	573
gb|KJ473811.1|	0	KJ473811	92.025	326	26	0	26120	26445	25686	26011	2.88e-132	477
gb|KJ473811.1|	0	KJ473811	94.074	270	16	0	29534	29803	28768	29037	3.22e-117	427
gb|KJ473811.1|	0	KJ473811	85.366	287	42	0	27386	27672	26959	27245	6.50e-82	310
gb|KJ473811.1|	0	KJ473811	84.677	248	38	0	236	483	1	248	2.76e-66	258
gb|KJ473811.1|	0	KJ473811	84.817	191	29	0	27673	27863	27249	27439	6.37e-49	200
gb|KJ473811.1|	0	KJ473811	94.828	116	6	0	25310	25425	24879	24994	1.89e-45	189
gb|KJ473811.1|	0	KJ473811	79.279	222	46	0	25476	25697	25045	25266	2.40e-37	162
gb|KJ473811.1|	0	KJ473811	97.297	37	1	0	26452	26488	26021	26057	2.09e-08	66.1
gb|KF569996.1|	0	KF569996	84.542	12453	1925	0	9110	21562	9047	21499	0.0	12840
gb|KF569996.1|	0	KF569996	82.735	1784	308	0	23642	25425	23536	25319	0.0	1654
gb|KF569996.1|	0	KF569996	88.989	1217	134	0	28292	29508	28199	29415	0.0	1567
gb|KF569996.1|	0	KF569996	78.973	1460	307	0	7115	8574	7052	8511	0.0	1037
gb|KF569996.1|	0	KF569996	75.703	1708	415	0	4963	6670	4900	6607	0.0	890
gb|KF569996.1|	0	KF569996	84.161	846	134	0	26538	27383	26429	27274	0.0	854
gb|KF569996.1|	0	KF569996	78.768	909	193	0	523	1431	529	1437	9.96e-180	635
gb|KF569996.1|	0	KF569996	95.798	357	15	0	29534	29890	29449	29805	2.61e-169	600
gb|KF569996.1|	0	KF569996	92.216	334	26	0	26115	26448	26006	26339	6.74e-137	492
gb|KF569996.1|	0	KF569996	88.319	351	41	0	144	494	150	500	1.08e-120	439
gb|KF569996.1|	0	KF569996	84.091	176	28	0	27672	27847	27573	27748	5.62e-42	177
gb|KF569996.1|	0	KF569996	91.346	104	9	0	28191	28294	28095	28198	2.70e-33	148
gb|KF569996.1|	0	KF569996	96.078	51	2	0	32	82	30	80	8.96e-15	87.2
gb|KF569996.1|	0	KF569996	97.436	39	1	0	26450	26488	26344	26382	1.45e-09	69.9
gb|JX993987.1|	0	JX993987	84.506	12450	1929	0	9113	21562	8945	21394	0.0	12811
gb|JX993987.1|	0	JX993987	89.252	1256	135	0	28179	29434	27922	29177	0.0	1636
gb|JX993987.1|	0	JX993987	82.245	1746	310	0	23648	25393	23380	25125	0.0	1569
gb|JX993987.1|	0	JX993987	81.756	1162	212	0	144	1305	69	1230	0.0	1012
gb|JX993987.1|	0	JX993987	75.778	1767	428	0	4904	6670	4736	6502	0.0	929
gb|JX993987.1|	0	JX993987	84.656	756	116	0	26535	27290	26265	27020	0.0	785
gb|JX993987.1|	0	JX993987	91.420	338	29	0	26111	26448	25841	26178	5.28e-134	483
gb|JX993987.1|	0	JX993987	94.581	203	11	0	29534	29736	29282	29484	4.02e-87	327
gb|JX993987.1|	0	JX993987	85.121	289	43	0	27386	27674	27123	27411	2.47e-81	308
gb|JX993987.1|	0	JX993987	86.517	178	24	0	27673	27850	27413	27590	4.43e-50	204
gb|JX993987.1|	0	JX993987	80.932	236	45	0	25457	25692	25190	25425	3.47e-47	194
gb|JX993987.1|	0	JX993987	97.436	39	1	0	26450	26488	26183	26221	1.45e-09	69.9
gb|KJ473815.1|	0	KJ473815	85.205	11835	1751	0	9728	21562	9412	21246	0.0	12655
gb|KJ473815.1|	0	KJ473815	81.927	1754	317	0	23640	25393	23230	24983	0.0	1544
gb|KJ473815.1|	0	KJ473815	87.737	1215	149	0	28294	29508	27888	29102	0.0	1477
gb|KJ473815.1|	0	KJ473815	77.945	1460	322	0	7115	8574	6799	8258	0.0	950
gb|KJ473815.1|	0	KJ473815	76.060	1746	418	0	4925	6670	4609	6354	0.0	946
gb|KJ473815.1|	0	KJ473815	83.353	853	142	0	26534	27386	26122	26974	0.0	821
gb|KJ473815.1|	0	KJ473815	92.515	334	25	0	26115	26448	25703	26036	1.24e-138	498
gb|KJ473815.1|	0	KJ473815	77.525	792	178	0	8897	9688	8581	9372	4.69e-138	496
gb|KJ473815.1|	0	KJ473815	85.813	289	41	0	27386	27674	26981	27269	8.30e-85	319
gb|KJ473815.1|	0	KJ473815	87.251	251	32	0	242	492	1	251	1.93e-78	298
gb|KJ473815.1|	0	KJ473815	87.709	179	22	0	27672	27850	27270	27448	3.94e-54	217
gb|KJ473815.1|	0	KJ473815	100.000	38	0	0	28257	28294	27848	27885	1.01e-10	73.7
gb|KJ473815.1|	0	KJ473815	97.436	39	1	0	26450	26488	26041	26079	1.45e-09	69.9
gb|DQ071615.1|	0	DQ071615	84.858	12039	1823	0	9524	21562	9448	21486	0.0	12632
gb|DQ071615.1|	0	DQ071615	88.496	1330	153	0	28179	29508	28017	29346	0.0	1675
gb|DQ071615.1|	0	DQ071615	82.584	1780	310	0	23614	25393	23441	25220	0.0	1634
gb|DQ071615.1|	0	DQ071615	78.425	1460	315	0	7115	8574	7039	8498	0.0	990
gb|DQ071615.1|	0	DQ071615	75.834	1709	413	0	4963	6671	4887	6595	0.0	904
gb|DQ071615.1|	0	DQ071615	85.337	757	111	0	26535	27291	26360	27116	0.0	815
gb|DQ071615.1|	0	DQ071615	94.958	357	18	0	29534	29890	29380	29736	4.22e-164	583
gb|DQ071615.1|	0	DQ071615	92.814	334	24	0	26115	26448	25940	26273	2.27e-140	504
gb|DQ071615.1|	0	DQ071615	87.714	350	43	0	145	494	144	493	1.22e-116	425
gb|DQ071615.1|	0	DQ071615	78.678	605	129	0	8897	9501	8821	9425	6.64e-115	419
gb|DQ071615.1|	0	DQ071615	84.775	289	44	0	27386	27674	27218	27506	1.34e-79	302
gb|DQ071615.1|	0	DQ071615	85.864	191	27	0	27673	27863	27508	27698	2.14e-52	212
gb|DQ071615.1|	0	DQ071615	78.814	236	50	0	25457	25692	25285	25520	1.67e-38	166
gb|DQ071615.1|	0	DQ071615	91.753	97	8	0	43	139	40	136	5.58e-31	141
gb|DQ071615.1|	0	DQ071615	97.436	39	1	0	26450	26488	26278	26316	1.45e-09	69.9
gb|JX993988.1|	0	JX993988	84.841	12039	1825	0	9524	21562	9353	21391	0.0	12621
gb|JX993988.1|	0	JX993988	88.332	1217	142	0	28292	29508	28038	29254	0.0	1521
gb|JX993988.1|	0	JX993988	83.544	1185	195	0	24209	25393	23941	25125	0.0	1154
gb|JX993988.1|	0	JX993988	76.522	1708	401	0	4963	6670	4792	6499	0.0	971
gb|JX993988.1|	0	JX993988	84.760	853	130	0	26534	27386	26264	27116	0.0	890
gb|JX993988.1|	0	JX993988	78.232	905	197	0	524	1428	419	1323	1.81e-170	604
gb|JX993988.1|	0	JX993988	92.705	329	24	0	26120	26448	25850	26178	1.78e-137	494
gb|JX993988.1|	0	JX993988	81.086	534	101	0	23642	24175	23374	23907	1.99e-122	444
gb|JX993988.1|	0	JX993988	88.824	340	38	0	144	483	39	378	1.56e-119	435
gb|JX993988.1|	0	JX993988	93.333	165	11	0	29534	29698	29288	29452	3.96e-65	254
gb|JX993988.1|	0	JX993988	83.410	217	36	0	25476	25692	25209	25425	8.13e-52	210
gb|JX993988.1|	0	JX993988	85.795	176	25	0	27672	27847	27412	27587	3.47e-47	194
gb|JX993988.1|	0	JX993988	91.346	104	9	0	28191	28294	27934	28037	2.70e-33	148
gb|JX993988.1|	0	JX993988	97.436	39	1	0	26450	26488	26183	26221	1.45e-09	69.9
gb|KJ473812.1|	0	KJ473812	84.209	12450	1966	0	9113	21562	8771	21220	0.0	12598
gb|KJ473812.1|	0	KJ473812	87.006	1239	161	0	28270	29508	27828	29066	0.0	1454
gb|KJ473812.1|	0	KJ473812	80.895	1586	303	0	23642	25227	23203	24788	0.0	1302
gb|KJ473812.1|	0	KJ473812	78.889	1170	247	0	259	1428	1	1170	0.0	825
gb|KJ473812.1|	0	KJ473812	84.016	757	121	0	26535	27291	26090	26846	0.0	758
gb|KJ473812.1|	0	KJ473812	75.918	1117	269	0	5554	6670	5212	6328	3.75e-168	596
gb|KJ473812.1|	0	KJ473812	95.058	344	17	0	29534	29877	29100	29443	2.59e-158	564
gb|KJ473812.1|	0	KJ473812	93.009	329	23	0	26120	26448	25678	26006	3.26e-139	500
gb|KJ473812.1|	0	KJ473812	80.047	426	85	0	8149	8574	7807	8232	1.06e-87	329
gb|KJ473812.1|	0	KJ473812	85.366	287	42	0	27386	27672	26948	27234	6.50e-82	310
gb|KJ473812.1|	0	KJ473812	85.340	191	28	0	27673	27863	27238	27428	1.17e-50	206
gb|KJ473812.1|	0	KJ473812	93.966	116	7	0	25310	25425	24871	24986	1.03e-43	183
gb|KJ473812.1|	0	KJ473812	97.297	37	1	0	26452	26488	26013	26049	2.09e-08	66.1
gb|KJ473813.1|	0	KJ473813	84.193	12450	1968	0	9113	21562	8794	21243	0.0	12586
gb|KJ473813.1|	0	KJ473813	87.006	1239	161	0	28270	29508	27845	29083	0.0	1454
gb|KJ473813.1|	0	KJ473813	80.958	1586	302	0	23642	25227	23220	24805	0.0	1308
gb|KJ473813.1|	0	KJ473813	79.296	1193	247	0	236	1428	1	1193	0.0	869
gb|KJ473813.1|	0	KJ473813	84.016	757	121	0	26535	27291	26107	26863	0.0	758
gb|KJ473813.1|	0	KJ473813	75.718	1149	279	0	5554	6702	5235	6383	2.61e-169	600
gb|KJ473813.1|	0	KJ473813	95.362	345	16	0	29534	29878	29117	29461	1.25e-160	571
gb|KJ473813.1|	0	KJ473813	93.009	329	23	0	26120	26448	25695	26023	3.26e-139	500
gb|KJ473813.1|	0	KJ473813	80.047	426	85	0	8149	8574	7830	8255	1.06e-87	329
gb|KJ473813.1|	0	KJ473813	85.714	287	41	0	27386	27672	26965	27251	1.19e-83	316
gb|KJ473813.1|	0	KJ473813	85.340	191	28	0	27673	27863	27255	27445	1.17e-50	206
gb|KJ473813.1|	0	KJ473813	94.118	119	7	0	25307	25425	24885	25003	1.89e-45	189
gb|KJ473813.1|	0	KJ473813	97.297	37	1	0	26452	26488	26030	26066	2.09e-08	66.1
gb|DQ412042.1|	0	DQ412042	84.096	12450	1980	0	9113	21562	9024	21473	0.0	12517
gb|DQ412042.1|	0	DQ412042	86.925	1239	162	0	28270	29508	28080	29318	0.0	1448
gb|DQ412042.1|	0	DQ412042	82.941	1020	174	0	24208	25227	24022	25041	0.0	958
gb|DQ412042.1|	0	DQ412042	80.875	1166	223	0	144	1309	139	1304	0.0	956
